train_loss,epoch,step,val_loss,val_acc,train_acc,test_acc
0.12616674602031708,26,11999,,,,
0.32347214221954346,26,12049,,,,
0.19997553527355194,26,12099,,,,
0.16162420809268951,26,12149,,,,
,26,12149,0.422107994556427,0.8518750071525574,,
,26,12149,,,0.8968055844306946,
0.21227572858333588,27,12199,,,,
0.4238835573196411,27,12249,,,,
0.1935221403837204,27,12299,,,,
0.08578988909721375,27,12349,,,,
0.28166794776916504,27,12399,,,,
0.44395700097084045,27,12449,,,,
0.18184155225753784,27,12499,,,,
0.21225108206272125,27,12549,,,,
0.18893131613731384,27,12599,,,,
,27,12599,0.4371374845504761,0.8431249856948853,,
,27,12599,,,0.8997916579246521,
0.10605739057064056,28,12649,,,,
0.13543060421943665,28,12699,,,,
0.1315898299217224,28,12749,,,,
0.16865010559558868,28,12799,,,,
0.213725283741951,28,12849,,,,
0.6901200413703918,28,12899,,,,
0.24317213892936707,28,12949,,,,
0.30631762742996216,28,12999,,,,
0.4916517436504364,28,13049,,,,
,28,13049,0.4188430905342102,0.8556249737739563,,
,28,13049,,,0.8995139002799988,
0.31588509678840637,29,13099,,,,
0.2793804109096527,29,13149,,,,
0.16707530617713928,29,13199,,,,
0.14371442794799805,29,13249,,,,
0.14952506124973297,29,13299,,,,
0.13554111123085022,29,13349,,,,
0.6149501800537109,29,13399,,,,
0.1914653778076172,29,13449,,,,
0.07515973597764969,29,13499,,,,
,29,13499,0.43611299991607666,0.8512499928474426,,
,29,13499,,,0.9002777934074402,
0.16062121093273163,30,13549,,,,
0.1685337871313095,30,13599,,,,
0.17951256036758423,30,13649,,,,
0.22973212599754333,30,13699,,,,
0.16235537827014923,30,13749,,,,
0.26611602306365967,30,13799,,,,
0.12651638686656952,30,13849,,,,
0.5198591351509094,30,13899,,,,
0.3050115704536438,30,13949,,,,
,30,13949,0.44245123863220215,0.8550000190734863,,
,30,13949,,,0.9050694704055786,
0.37121760845184326,31,13999,,,,
0.32436496019363403,31,14049,,,,
0.12981510162353516,31,14099,,,,
0.4471033811569214,31,14149,,,,
0.14919155836105347,31,14199,,,,
0.15621337294578552,31,14249,,,,
0.10881094634532928,31,14299,,,,
0.4246253967285156,31,14349,,,,
0.3188830614089966,31,14399,,,,
,31,14399,0.4173818826675415,0.8500000238418579,,
,31,14399,,,0.9085416793823242,
0.13636824488639832,32,14449,,,,
0.18925032019615173,32,14499,,,,
0.3824049234390259,32,14549,,,,
0.17037475109100342,32,14599,,,,
0.45225024223327637,32,14649,,,,
0.15344782173633575,32,14699,,,,
0.5558140873908997,32,14749,,,,
0.11617794632911682,32,14799,,,,
0.38759827613830566,32,14849,,,,
,32,14849,0.41703614592552185,0.8393750190734863,,
,32,14849,,,0.9085416793823242,
0.10528013110160828,33,14899,,,,
0.09881623834371567,33,14949,,,,
0.10214266926050186,33,14999,,,,
0.17163445055484772,33,15049,,,,
0.08014573156833649,33,15099,,,,
0.4193059206008911,33,15149,,,,
0.139063760638237,33,15199,,,,
0.22367127239704132,33,15249,,,,
0.27381640672683716,33,15299,,,,
,33,15299,0.4394151568412781,0.8581249713897705,,
,33,15299,,,0.9105555415153503,
0.24376551806926727,34,15349,,,,
0.24565282464027405,34,15399,,,,
0.2130638211965561,34,15449,,,,
0.1945493519306183,34,15499,,,,
0.25399646162986755,34,15549,,,,
0.35023829340934753,34,15599,,,,
0.07539432495832443,34,15649,,,,
0.1736377477645874,34,15699,,,,
0.21706821024417877,34,15749,,,,
,34,15749,0.44393646717071533,0.8537499904632568,,
,34,15749,,,0.9126389026641846,
0.1483616828918457,35,15799,,,,
0.2641371488571167,35,15849,,,,
0.1839192658662796,35,15899,,,,
0.21652434766292572,35,15949,,,,
0.2336469292640686,35,15999,,,,
0.16621166467666626,35,16049,,,,
0.0918596014380455,35,16099,,,,
0.4827558696269989,35,16149,,,,
0.15466667711734772,35,16199,,,,
,35,16199,0.46277374029159546,0.8487499952316284,,
,35,16199,,,0.9148610830307007,
0.47066524624824524,36,16249,,,,
0.06276220083236694,36,16299,,,,
0.17343495786190033,36,16349,,,,
0.17078401148319244,36,16399,,,,
0.15528924763202667,36,16449,,,,
0.18458528816699982,36,16499,,,,
0.2953053414821625,36,16549,,,,
0.2943374216556549,36,16599,,,,
0.27042505145072937,36,16649,,,,
,36,16649,0.46474215388298035,0.8456249833106995,,
,36,16649,,,0.9154166579246521,
0.1262485235929489,37,16699,,,,
0.1844066083431244,37,16749,,,,
0.3026648163795471,37,16799,,,,
0.3440503478050232,37,16849,,,,
0.2632855772972107,37,16899,,,,
0.10807665437459946,37,16949,,,,
0.2185288816690445,37,16999,,,,
0.16999515891075134,37,17049,,,,
0.19972501695156097,37,17099,,,,
,37,17099,0.4285535514354706,0.8581249713897705,,
,37,17099,,,0.9163194298744202,
0.09881281107664108,38,17149,,,,
0.1671973168849945,38,17199,,,,
0.12226651608943939,38,17249,,,,
0.11934539675712585,38,17299,,,,
0.1625034511089325,38,17349,,,,
0.2356303334236145,38,17399,,,,
0.17191828787326813,38,17449,,,,
0.16132435202598572,38,17499,,,,
0.22060953080654144,38,17549,,,,
,38,17549,0.46789416670799255,0.8374999761581421,,
,38,17549,,,0.9206944704055786,
0.20504158735275269,39,17599,,,,
0.14660191535949707,39,17649,,,,
0.32375502586364746,39,17699,,,,
0.12640723586082458,39,17749,,,,
0.14458419382572174,39,17799,,,,
0.3903309106826782,39,17849,,,,
0.19253304600715637,39,17899,,,,
0.2875223457813263,39,17949,,,,
0.24492917954921722,39,17999,,,,
,39,17999,0.43208765983581543,0.8668749928474426,,
,39,17999,,,0.9190278053283691,
0.1791912317276001,40,18049,,,,
0.16485092043876648,40,18099,,,,
0.5131435990333557,40,18149,,,,
0.10013589262962341,40,18199,,,,
0.13770321011543274,40,18249,,,,
0.1149216890335083,40,18299,,,,
0.19596365094184875,40,18349,,,,
0.36961326003074646,40,18399,,,,
0.34045201539993286,40,18449,,,,
,40,18449,0.465785413980484,0.8512499928474426,,
,40,18449,,,0.925208330154419,
0.15425758063793182,41,18499,,,,
0.09739338606595993,41,18549,,,,
0.23507703840732574,41,18599,,,,
0.15690229833126068,41,18649,,,,
0.1654399037361145,41,18699,,,,
0.2584666907787323,41,18749,,,,
0.44952258467674255,41,18799,,,,
0.12863558530807495,41,18849,,,,
0.16307009756565094,41,18899,,,,
,41,18899,0.46120575070381165,0.859375,,
,41,18899,,,0.9234722256660461,
0.07419047504663467,42,18949,,,,
0.10337533801794052,42,18999,,,,
0.12073826789855957,42,19049,,,,
0.17286348342895508,42,19099,,,,
0.3402087986469269,42,19149,,,,
0.19728252291679382,42,19199,,,,
0.07918968796730042,42,19249,,,,
0.24376504123210907,42,19299,,,,
0.08659172058105469,42,19349,,,,
,42,19349,0.5010499358177185,0.8493750095367432,,
,42,19349,,,0.9277777671813965,
0.10617992281913757,43,19399,,,,
0.123216912150383,43,19449,,,,
0.21774065494537354,43,19499,,,,
0.16088029742240906,43,19549,,,,
0.10747423022985458,43,19599,,,,
0.16384261846542358,43,19649,,,,
0.18193338811397552,43,19699,,,,
0.09570677578449249,43,19749,,,,
0.2799232304096222,43,19799,,,,
,43,19799,0.5138542652130127,0.8543750047683716,,
,43,19799,,,0.9316666722297668,
0.06286469101905823,44,19849,,,,
0.2053641676902771,44,19899,,,,
0.16061533987522125,44,19949,,,,
0.13572457432746887,44,19999,,,,
0.018717441707849503,44,20049,,,,
0.45708754658699036,44,20099,,,,
0.1047683134675026,44,20149,,,,
0.2701391279697418,44,20199,,,,
0.20867817103862762,44,20249,,,,
,44,20249,0.47143691778182983,0.8556249737739563,,
,44,20249,,,0.929930567741394,
0.11846888810396194,45,20299,,,,
0.1291932761669159,45,20349,,,,
0.05156102031469345,45,20399,,,,
0.19467397034168243,45,20449,,,,
0.20743180811405182,45,20499,,,,
0.17490532994270325,45,20549,,,,
0.3108251988887787,45,20599,,,,
0.2300470918416977,45,20649,,,,
0.24121953547000885,45,20699,,,,
,45,20699,0.4802195727825165,0.8612499833106995,,
,45,20699,,,0.9331250190734863,
0.1021357849240303,46,20749,,,,
0.22886651754379272,46,20799,,,,
0.16153866052627563,46,20849,,,,
0.12291491776704788,46,20899,,,,
0.214809387922287,46,20949,,,,
0.1458703577518463,46,20999,,,,
0.15779021382331848,46,21049,,,,
0.2232767641544342,46,21099,,,,
0.13360972702503204,46,21149,,,,
,46,21149,0.46647578477859497,0.8706250190734863,,
,46,21149,,,0.9312499761581421,
0.10794063657522202,47,21199,,,,
0.20494844019412994,47,21249,,,,
0.12098333984613419,47,21299,,,,
0.0759827196598053,47,21349,,,,
0.1706835776567459,47,21399,,,,
0.23368918895721436,47,21449,,,,
0.0945010632276535,47,21499,,,,
0.11902415752410889,47,21549,,,,
0.13382185995578766,47,21599,,,,
,47,21599,0.5106195211410522,0.8568750023841858,,
,47,21599,,,0.9385416507720947,
0.13392357528209686,48,21649,,,,
0.06575826555490494,48,21699,,,,
0.16437660157680511,48,21749,,,,
0.20837430655956268,48,21799,,,,
0.04629891738295555,48,21849,,,,
0.18892627954483032,48,21899,,,,
0.1700434386730194,48,21949,,,,
0.09528955817222595,48,21999,,,,
0.10074438899755478,48,22049,,,,
,48,22049,0.5057543516159058,0.8506249785423279,,
,48,22049,,,0.9375,
0.04193143919110298,49,22099,,,,
0.36415743827819824,49,22149,,,,
0.20404788851737976,49,22199,,,,
0.11098132282495499,49,22249,,,,
0.12070265412330627,49,22299,,,,
0.15695321559906006,49,22349,,,,
0.1992366462945938,49,22399,,,,
0.1636771708726883,49,22449,,,,
0.09337209165096283,49,22499,,,,
,49,22499,0.5149396061897278,0.8418750166893005,,
,49,22499,,,0.9392361044883728,
0.3879459500312805,50,22549,,,,
0.220350444316864,50,22599,,,,
0.2757102847099304,50,22649,,,,
0.0885978639125824,50,22699,,,,
0.05771033093333244,50,22749,,,,
0.36640942096710205,50,22799,,,,
0.163834810256958,50,22849,,,,
0.10852102935314178,50,22899,,,,
0.09669696539640427,50,22949,,,,
,50,22949,0.5439063310623169,0.8587499856948853,,
,50,22949,,,0.9409722089767456,
0.28048059344291687,51,22999,,,,
0.0886349231004715,51,23049,,,,
0.09433530271053314,51,23099,,,,
0.08187650144100189,51,23149,,,,
0.06929832696914673,51,23199,,,,
0.05994695797562599,51,23249,,,,
0.05976365879178047,51,23299,,,,
0.22673675417900085,51,23349,,,,
0.044119346886873245,51,23399,,,,
,51,23399,0.5436882972717285,0.8500000238418579,,
,51,23399,,,0.9424999952316284,
0.09651597589254379,52,23449,,,,
0.1501675844192505,52,23499,,,,
0.06702949851751328,52,23549,,,,
0.1632869690656662,52,23599,,,,
0.16687093675136566,52,23649,,,,
0.10455277562141418,52,23699,,,,
0.2276262491941452,52,23749,,,,
0.2291746586561203,52,23799,,,,
0.08394947648048401,52,23849,,,,
,52,23849,0.5367686152458191,0.8512499928474426,,
,52,23849,,,0.941736102104187,
0.11560635268688202,53,23899,,,,
0.07605023682117462,53,23949,,,,
0.16675853729248047,53,23999,,,,
0.28443601727485657,53,24049,,,,
0.26438918709754944,53,24099,,,,
0.06150279939174652,53,24149,,,,
0.1474432796239853,53,24199,,,,
0.06654338538646698,53,24249,,,,
0.11784788966178894,53,24299,,,,
,53,24299,0.5253753662109375,0.8650000095367432,,
,53,24299,,,0.9470139145851135,
0.1508844792842865,54,24349,,,,
0.17355036735534668,54,24399,,,,
0.060539789497852325,54,24449,,,,
0.13928034901618958,54,24499,,,,
0.0696026086807251,54,24549,,,,
0.23538997769355774,54,24599,,,,
0.20120275020599365,54,24649,,,,
0.1038968414068222,54,24699,,,,
0.08629107475280762,54,24749,,,,
,54,24749,0.519759476184845,0.8612499833106995,,
,54,24749,,,0.9458333253860474,
0.053949255496263504,55,24799,,,,
0.07155261933803558,55,24849,,,,
0.18611344695091248,55,24899,,,,
0.09018945693969727,55,24949,,,,
0.06145615503191948,55,24999,,,,
0.0334206223487854,55,25049,,,,
0.11174055188894272,55,25099,,,,
0.13736578822135925,55,25149,,,,
0.16596046090126038,55,25199,,,,
,55,25199,0.5838138461112976,0.8506249785423279,,
,55,25199,,,0.9502778053283691,
0.027938449755311012,56,25249,,,,
0.12381394952535629,56,25299,,,,
0.08706673979759216,56,25349,,,,
0.045921411365270615,56,25399,,,,
0.08906050771474838,56,25449,,,,
0.09498206526041031,56,25499,,,,
0.047926388680934906,56,25549,,,,
0.19427086412906647,56,25599,,,,
0.22098688781261444,56,25649,,,,
,56,25649,0.592862606048584,0.8487499952316284,,
,56,25649,,,0.9528472423553467,
0.21216997504234314,57,25699,,,,
0.019148146733641624,57,25749,,,,
0.12431067228317261,57,25799,,,,
0.03474344685673714,57,25849,,,,
0.04309837147593498,57,25899,,,,
0.23479585349559784,57,25949,,,,
0.10790512710809708,57,25999,,,,
0.0935741513967514,57,26049,,,,
0.1659543365240097,57,26099,,,,
,57,26099,0.5996156930923462,0.8525000214576721,,
,57,26099,,,0.9504861235618591,
0.024086030200123787,58,26149,,,,
0.3990711271762848,58,26199,,,,
0.05442070960998535,58,26249,,,,
0.17932088673114777,58,26299,,,,
0.0626881867647171,58,26349,,,,
0.15884439647197723,58,26399,,,,
0.27896881103515625,58,26449,,,,
0.10818128287792206,58,26499,,,,
0.1608649492263794,58,26549,,,,
,58,26549,0.6186225414276123,0.8537499904632568,,
,58,26549,,,0.9539583325386047,
0.032230813056230545,59,26599,,,,
0.12372910976409912,59,26649,,,,
0.1122271791100502,59,26699,,,,
0.029316499829292297,59,26749,,,,
0.10925592482089996,59,26799,,,,
0.1271137148141861,59,26849,,,,
0.14247041940689087,59,26899,,,,
0.06910180300474167,59,26949,,,,
0.14657139778137207,59,26999,,,,
,59,26999,0.6359474062919617,0.8531249761581421,,
,59,26999,,,0.9540972113609314,
0.06685516983270645,60,27049,,,,
0.07420942932367325,60,27099,,,,
0.02548106387257576,60,27149,,,,
0.11017593741416931,60,27199,,,,
0.1690237820148468,60,27249,,,,
0.14613905549049377,60,27299,,,,
0.08732371777296066,60,27349,,,,
0.15190386772155762,60,27399,,,,
0.06378348916769028,60,27449,,,,
,60,27449,0.6647179126739502,0.8550000190734863,,
,60,27449,,,0.9593750238418579,
0.11963605880737305,61,27499,,,,
0.16475573182106018,61,27549,,,,
0.07109180092811584,61,27599,,,,
0.10061722993850708,61,27649,,,,
0.08839884400367737,61,27699,,,,
0.06212768331170082,61,27749,,,,
0.3545200228691101,61,27799,,,,
0.05162627622485161,61,27849,,,,
0.09065324813127518,61,27899,,,,
,61,27899,0.6657190918922424,0.859375,,
,61,27899,,,0.9585416913032532,
0.03983501344919205,62,27949,,,,
0.09009745717048645,62,27999,,,,
0.19030560553073883,62,28049,,,,
0.08150111883878708,62,28099,,,,
0.023768547922372818,62,28149,,,,
0.12433196604251862,62,28199,,,,
0.14586429297924042,62,28249,,,,
0.26861828565597534,62,28299,,,,
0.07864030450582504,62,28349,,,,
,62,28349,0.6860381364822388,0.8575000166893005,,
,62,28349,,,0.9616666436195374,
0.05664137750864029,63,28399,,,,
0.08784861862659454,63,28449,,,,
0.06655210256576538,63,28499,,,,
0.15056274831295013,63,28549,,,,
0.030340950936079025,63,28599,,,,
0.08873289823532104,63,28649,,,,
0.040568940341472626,63,28699,,,,
0.058840684592723846,63,28749,,,,
0.1385268270969391,63,28799,,,,
,63,28799,0.7067092657089233,0.8506249785423279,,
,63,28799,,,0.9616666436195374,
0.10490807145833969,64,28849,,,,
0.09680414944887161,64,28899,,,,
0.08510410040616989,64,28949,,,,
0.06905363500118256,64,28999,,,,
0.05048295855522156,64,29049,,,,
0.12154878675937653,64,29099,,,,
0.32190266251564026,64,29149,,,,
0.1894032508134842,64,29199,,,,
0.2714412212371826,64,29249,,,,
,64,29249,0.7644774913787842,0.8462499976158142,,
,64,29249,,,0.9638194441795349,
0.0790724977850914,65,29299,,,,
0.08290699869394302,65,29349,,,,
0.043450985103845596,65,29399,,,,
0.06423444300889969,65,29449,,,,
0.11725801974534988,65,29499,,,,
0.10800184309482574,65,29549,,,,
0.029853682965040207,65,29599,,,,
0.06351201236248016,65,29649,,,,
0.06370074301958084,65,29699,,,,
,65,29699,0.6991446018218994,0.856249988079071,,
,65,29699,,,0.9664583206176758,
0.046479731798172,66,29749,,,,
0.05315885320305824,66,29799,,,,
0.07355756312608719,66,29849,,,,
0.0054204221814870834,66,29899,,,,
0.12750430405139923,66,29949,,,,
0.027079841122031212,66,29999,,,,
0.08897349238395691,66,30049,,,,
0.05080464854836464,66,30099,,,,
0.10026664286851883,66,30149,,,,
,66,30149,0.7796814441680908,0.8525000214576721,,
,66,30149,,,0.9681249856948853,
0.07869044691324234,67,30199,,,,
0.0463433675467968,67,30249,,,,
0.06205332279205322,67,30299,,,,
0.0658491775393486,67,30349,,,,
0.07496348768472672,67,30399,,,,
0.15793904662132263,67,30449,,,,
0.07700364291667938,67,30499,,,,
0.08661136776208878,67,30549,,,,
0.1220419704914093,67,30599,,,,
,67,30599,0.7289665341377258,0.8556249737739563,,
,67,30599,,,0.9676389098167419,
