train_loss,epoch,step,val_loss,val_acc,train_acc,test_acc
0.6989895105361938,0,49,,,,
0.5464195013046265,0,99,,,,
0.5490627288818359,0,149,,,,
0.5082793831825256,0,199,,,,
0.37212997674942017,0,249,,,,
0.5201186537742615,0,299,,,,
0.4875207841396332,0,349,,,,
0.47544997930526733,0,399,,,,
0.38532555103302,0,449,,,,
,0,449,0.5158728957176208,0.7437499761581421,,
,0,449,,,0.7213888764381409,
0.6262807846069336,1,499,,,,
0.531592845916748,1,549,,,,
0.42860373854637146,1,599,,,,
0.22922652959823608,1,649,,,,
0.43556132912635803,1,699,,,,
0.5381991863250732,1,749,,,,
0.29925647377967834,1,799,,,,
0.630187451839447,1,849,,,,
0.6539603471755981,1,899,,,,
,1,899,0.47457703948020935,0.793749988079071,,
,1,899,,,0.777013897895813,
0.31710731983184814,2,949,,,,
0.4552544951438904,2,999,,,,
0.37190335988998413,2,1049,,,,
0.532890260219574,2,1099,,,,
0.4130222499370575,2,1149,,,,
0.41277676820755005,2,1199,,,,
0.6487812995910645,2,1249,,,,
0.36735302209854126,2,1299,,,,
0.43690282106399536,2,1349,,,,
,2,1349,0.43185412883758545,0.8193749785423279,,
,2,1349,,,0.8020138740539551,
0.6497930288314819,3,1399,,,,
0.34328359365463257,3,1449,,,,
0.4433141052722931,3,1499,,,,
0.5097498297691345,3,1549,,,,
0.3018522560596466,3,1599,,,,
0.4372103810310364,3,1649,,,,
0.43458622694015503,3,1699,,,,
0.2904423177242279,3,1749,,,,
0.3417494297027588,3,1799,,,,
,3,1799,0.43842682242393494,0.8012499809265137,,
,3,1799,,,0.8119444251060486,
0.4655519127845764,4,1849,,,,
0.3135063052177429,4,1899,,,,
0.5469797849655151,4,1949,,,,
0.4416288137435913,4,1999,,,,
0.30065205693244934,4,2049,,,,
0.33242425322532654,4,2099,,,,
0.31320685148239136,4,2149,,,,
0.4792611002922058,4,2199,,,,
0.3858945667743683,4,2249,,,,
