train_loss,epoch,step,val_loss,val_acc,train_acc,test_acc
,5,5153,0.14462962746620178,0.9577999711036682,,
,5,5153,,,0.9604008793830872,
0.198627769947052,6,5199,,,,
0.15980316698551178,6,5249,,,,
0.10235331207513809,6,5299,,,,
0.08902207762002945,6,5349,,,,
0.1658775806427002,6,5399,,,,
0.025919009000062943,6,5449,,,,
0.04360710456967354,6,5499,,,,
0.07258034497499466,6,5549,,,,
0.07384984195232391,6,5599,,,,
0.13430030643939972,6,5649,,,,
0.03440948203206062,6,5699,,,,
0.20154353976249695,6,5749,,,,
0.178118497133255,6,5799,,,,
0.1896924078464508,6,5849,,,,
0.1823568344116211,6,5899,,,,
0.035476699471473694,6,5949,,,,
0.1720760613679886,6,5999,,,,
,6,6012,0.1320333182811737,0.9625999927520752,,
,6,6012,,,0.9650938510894775,
0.20105069875717163,7,6049,,,,
0.13275879621505737,7,6099,,,,
0.05804443359375,7,6149,,,,
0.04705297574400902,7,6199,,,,
0.0728892907500267,7,6249,,,,
0.044940490275621414,7,6299,,,,
0.13210783898830414,7,6349,,,,
0.256397008895874,7,6399,,,,
0.03907918184995651,7,6449,,,,
0.05861716717481613,7,6499,,,,
0.05166478827595711,7,6549,,,,
0.02011064812541008,7,6599,,,,
0.13326001167297363,7,6649,,,,
0.09570126235485077,7,6699,,,,
0.18815132975578308,7,6749,,,,
0.07545594125986099,7,6799,,,,
0.12803855538368225,7,6849,,,,
,7,6871,0.13649077713489532,0.9584000110626221,,
,7,6871,,,0.9679678678512573,
0.12353432178497314,8,6899,,,,
0.030087051913142204,8,6949,,,,
0.04480970278382301,8,6999,,,,
0.15744519233703613,8,7049,,,,
0.12146252393722534,8,7099,,,,
0.07888476550579071,8,7149,,,,
0.20042122900485992,8,7199,,,,
0.04567015916109085,8,7249,,,,
0.041805658489465714,8,7299,,,,
0.10785599052906036,8,7349,,,,
0.14668698608875275,8,7399,,,,
0.07624247670173645,8,7449,,,,
0.17668436467647552,8,7499,,,,
0.11102462559938431,8,7549,,,,
0.11545739322900772,8,7599,,,,
0.08679003268480301,8,7649,,,,
0.08751057088375092,8,7699,,,,
,8,7730,0.12393499910831451,0.9652000069618225,,
,8,7730,,,0.971587598323822,
0.02625267766416073,9,7749,,,,
0.08595748245716095,9,7799,,,,
0.052196454256772995,9,7849,,,,
0.05029742419719696,9,7899,,,,
0.0341779887676239,9,7949,,,,
0.08518502861261368,9,7999,,,,
0.079875148832798,9,8049,,,,
0.15674108266830444,9,8099,,,,
0.03683485463261604,9,8149,,,,
0.017752697691321373,9,8199,,,,
0.10681461542844772,9,8249,,,,
0.07029920816421509,9,8299,,,,
0.17090384662151337,9,8349,,,,
0.03893890231847763,9,8399,,,,
0.11079129576683044,9,8449,,,,
0.14973679184913635,9,8499,,,,
0.04554741457104683,9,8549,,,,
,9,8589,0.11580879986286163,0.9660000205039978,,
,9,8589,,,0.9736430644989014,
,10,8590,,,,0.9768080711364746
,10,8590,,,,0.9757999777793884
,10,8590,,,,0.9696999788284302
